Region_Name,Building_Age,Building_Use,JS_Price,JS_BA,Population,IR,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,YearMonth,Shortest_Distance_to_Park
영등포구,8,아파트,56000,84.76,372625.0,1.25,4.1,107.6,107.0,106.7,91.8781238,181.5,135000.0,1.044766584929999,816.3017351567113,180.78040799906228,3068.3298370642583,202201,1086.3611334243105
은평구,27,아파트,24000,84.42,471906.0,0.75,4.2,98.5,100.1,99.4,108.3393764,135.7,38000.0,0.700351002,246.919583005001,154.54006055792402,968.8389044822565,202003,370.99364483567587
양천구,30,아파트,29500,53.9,468983.0,1.25,3.2,92.8,97.0,92.8,103.1332745,99.4,86792.31,0.817232189,359.99114178237556,387.2524098322692,1593.5742384955233,201710,748.286486095615
노원구,16,아파트,19000,84.6,588021.8,3.25,3.3,72.6,79.3,76.1,108.33280736499992,80.0,19900.0,0.906348471759999,832.5789385952938,561.7824089696005,656.8209502576135,201106,2028.7969795489885
성동구,16,아파트,32000,84.95,292890.0,1.5,4.9,85.5,91.0,88.4,116.5921288,84.5,33666.67,0.98515111,995.3908658427658,245.07757144324083,524.9073405442997,201602,1114.9760916683342
강동구,8,아파트,12526,59.7,433809.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,57500.0,0.967619601,1072.8519923754411,224.16912506395502,6277.0962863508175,201707,1156.7319429103027
노원구,26,아파트,8640,41.3,580904.0,2.5,3.5,79.9,86.1,83.7,109.8478066,75.7,19214.29,0.906398023,1190.128137254251,236.21428531582987,2414.456119040862,201406,2166.492554728189
강서구,21,아파트,20500,51.03,580630.0,1.5,3.2,85.4,90.9,87.8,121.3103757,84.4,27000.0,0.937566624,782.9466786138379,231.57595293506952,3955.4597672189784,201512,1186.148762291362
마포구,9,아파트,39000,84.98,377446.0,2.5,4.5,79.2,85.6,82.7,121.038496,75.7,45933.33,1.450117475,632.3579719584122,487.82539888168367,490.3008839674583,201402,269.17480901408226
노원구,28,아파트,14500,41.3,565244.0,1.5,4.9,85.5,91.0,88.4,116.5921288,84.5,29460.0,0.795326429,448.69994374475544,203.89752622246309,1283.8445939730634,201602,1733.7519357610083
관악구,10,아파트,22500,84.58,508137.0,2.5,3.4,78.9,85.3,82.5,120.5908684,75.0,27800.0,1.274719904,1545.2181878803356,243.29156072800615,2551.720189697727,201401,1226.8894010967329
양천구,6,연립다세대,15000,19.94,440981.0,1.25,3.0,107.8,107.6,107.7,90.60938101,181.3,17000.0,0.6692756950000012,503.3333649164263,191.55315198982032,2498.4926573151656,202203,1416.433096447355
금천구,16,아파트,28000,59.34,228342.0,0.5,3.1,100.4,99.3,100.2,120.7096307,151.9,53250.0,1.048278088,4001.054614446633,223.13125459573274,4734.909076739557,202008,1315.0588639138168
성북구,17,아파트,40000,132.96,455617.0,1.5,3.1,85.2,90.7,87.4,122.7862254,84.4,39359.62,0.884657978,653.4501883347536,132.5348767016963,1087.1394729478116,201510,216.97791882293734
강북구,10,아파트,18500,59.76,334980.0,2.75,3.9,75.7,82.4,79.9,110.3919781,72.7,32366.67,1.1525104624099989,813.256037196298,123.4233931839686,423.40419304290185,201302,1836.752244890704
서초구,24,아파트,42000,79.47,427540.0,3.0,3.0,74.5,81.1,78.6,101.6864175,73.6,79000.0,1.2149830229700025,1282.6803148519195,274.9716008986197,930.5728930547293,201208,2757.4334249447784
마포구,12,아파트,25000,59.85,376908.0,2.75,3.2,76.1,82.6,80.3,114.3446379,73.7,42916.67,1.458035819870001,334.9093785993712,141.47388251434748,672.1181753424632,201304,1232.1581887022644
강남구,3,아파트,26000,59.99,560257.0,1.25,3.5,87.9,93.0,89.6,115.2250662,90.4,75216.67,1.424301744,2299.058903123755,372.6814095921625,6369.396741966037,201609,1282.6737084220108
송파구,3,아파트,23000,27.68,666383.13,2.75,3.8,72.0,78.2,74.2,106.21110377699992,81.2,84890.91,1.1773586190799985,290.67640326316655,40.45509270478124,3502.5001761340413,201101,1154.5593421986937
양천구,27,아파트,28000,66.6,489072.0,2.5,3.0,76.4,82.8,80.6,112.5114574,73.9,67155.56,0.9459616136100018,437.16027690150554,473.3639714983117,2454.272023419758,201305,1018.583595976899
중구,5,아파트,35000,84.89,127872.0,2.5,2.7,78.0,84.3,81.7,120.4399633,74.7,39966.67,3.838394719969994,604.0598628693747,457.7140664491761,1629.373538995725,201310,685.0767454423177
강서구,19,아파트,55000,104.75,571614.0,0.5,4.0,106.3,103.7,103.2,110.2824041,173.8,110960.0,0.671992935,1173.7991383803715,259.0112136199689,1247.682309610057,202105,1596.6835072025217
노원구,28,아파트,14000,59.22,580904.0,2.5,3.5,79.9,86.1,83.7,109.8478066,75.7,20685.71,0.906398023,864.8238238316717,483.5025047869395,742.6137336386188,201406,2183.3052308086976
성동구,11,아파트,51000,84.97,296598.0,1.25,4.1,90.4,95.3,91.0,107.6345984,91.7,54500.0,0.884842554,416.62924410653903,88.621476889788,833.7350049544481,201703,1149.384340586703
성동구,14,아파트,36000,59.9,291572.0,1.5,3.0,85.4,90.8,87.6,123.1663685,84.8,46825.0,1.100749021,504.27454847610466,327.17765279848226,1907.064543289815,201511,760.9108417424509
송파구,0,아파트,53000,84.97,650062.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,75061.76,0.915863845,561.2884434004754,363.75224204701095,4379.035358603177,201610,712.5888140105108
마포구,8,아파트,20000,59.92,380090.52,3.0,4.3,72.5,78.6,74.9,111.54742209299997,81.7,46500.0,1.4575049710200008,1528.3232237725329,204.52844608688142,2849.7678541368505,201103,376.4344473664282
송파구,15,아파트,49000,84.96,662019.0,1.5,3.9,95.7,99.7,97.9,83.64705882,122.2,116133.33,0.834577094,119.36026168276649,459.1847446051481,3735.975552587047,201907,455.4536855956374
서초구,20,아파트,27300,35.38,411435.0,0.5,5.7,103.8,101.3,101.4,131.173063,166.4,51550.0,0.878493489,577.6918226290333,719.9702678220813,1274.7125511233485,202101,2084.766708187804
강남구,29,아파트,23000,76.74,556296.0,3.25,3.7,73.9,80.5,77.9,106.44624798099989,77.1,89500.0,1.457119409,519.9630009184234,110.98374974732796,5080.077109294087,201203,1186.7785537846748
구로구,31,아파트,17000,66.42,419625.0,1.5,3.2,85.4,90.9,87.8,121.3103757,84.4,38500.0,1.241960036,803.4197879719699,175.58631300711974,1677.7754159964643,201512,2082.5395450569686
강남구,36,아파트,65000,84.69,530126.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,208000.0,1.352069184,577.0084603524792,630.4559455615802,3846.1107299963646,202001,1281.5518623524315
동대문구,22,아파트,50000,84.56,334024.0,1.25,4.1,107.6,107.0,106.7,91.8781238,181.5,76000.0,0.8441387665999988,708.265619287658,523.6004810263164,1086.532050965642,202201,1686.2318109632574
용산구,0,연립다세대,23000,29.93,219546.0,1.25,3.7,89.5,94.6,90.5,108.6054722,91.0,29800.0,1.660912111,441.1115709881253,338.92972343414334,322.1276668095402,201701,764.7411790836447
동대문구,2,오피스텔,13650,19.2,337801.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,14400.0,0.952623707,692.1006932648683,419.85749654843715,1884.4297185986225,202002,949.4552232407309
성동구,27,아파트,30000,79.8,296598.0,1.25,3.2,92.8,97.0,92.8,103.1332745,99.4,56600.0,0.884842554,614.263474405855,263.8709565138037,1631.6230385119827,201710,1062.998854060814
동작구,8,아파트,30000,80.24,398034.68,3.0,3.7,72.5,78.4,75.3,104.9360220579999,81.2,36300.0,0.9975120064799992,646.1885928500469,94.20373277085636,3794.0688763616145,201104,465.39839077953906
도봉구,24,아파트,24500,84.82,345443.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,28000.0,0.696030513,1756.3446290100483,154.27709984156527,1061.5699319580067,201607,734.5480111696611
노원구,21,아파트,11000,39.96,594568.0,3.0,2.9,74.5,81.2,78.8,110.8477666,73.2,17900.0,0.906348471759999,769.7006325303198,196.5880601145241,694.3603165540669,201209,1469.2337399135201
영등포구,28,아파트,26000,84.93,377432.0,2.25,3.1,80.8,86.6,84.5,114.4583706,77.1,36200.0,1.661699523,229.85477173921905,344.26832533252673,3367.0884491853762,201409,1128.4964403639572
강남구,25,아파트,41000,83.69,554870.0,2.75,2.8,74.7,81.3,79.0,109.2980857,73.1,65750.0,1.457119409,609.9665079737605,235.25848800772386,4997.071613879886,201210,1313.01678308229
구로구,8,아파트,20000,84.98,421837.0,2.5,2.7,77.7,83.8,81.4,120.3941338,74.3,29230.0,1.1763137256300018,1116.8511590443054,110.17097075115315,1270.925737830633,201309,419.6881003411913
강동구,16,아파트,20000,50.2,484742.0,2.75,2.8,74.7,81.3,79.0,109.2980857,73.1,38666.67,1.1202247100000016,921.4274036555943,109.91992525031661,3819.9014494773096,201210,828.607167746342
종로구,3,아파트,45000,94.51,158468.81,3.0,3.2,72.6,78.9,75.8,114.37763555599994,80.6,115000.0,3.01009736122,485.77812867849036,371.9241001270544,402.67179950552827,201105,217.76298132425657
송파구,7,아파트,87000,84.99,654241.0,1.5,3.0,85.4,90.8,87.6,123.1663685,84.8,103972.0,1.015461137,290.67640326316655,40.45509270478124,3502.5001761340413,201511,1154.5593421986937
서초구,34,아파트,27000,72.28,429887.2,3.25,3.1,74.3,81.0,78.1,105.61673817899992,75.8,74000.0,1.2149830229700025,235.36587689804054,289.62574759471954,926.4913307812621,201205,2204.1137042007886
노원구,13,아파트,33000,59.15,543267.0,1.5,4.1,93.8,98.1,94.4,89.53576865,107.4,50200.0,0.730990952,971.5936881342686,435.99177581237296,713.7083801714774,201804,2129.9139844810466
성북구,16,아파트,27500,59.95,431427.0,1.75,4.3,95.3,98.8,97.0,69.01960784,116.1,51333.33,0.632663653,287.2553817933399,235.05864553087847,280.4264130536036,201903,821.3500953881057
동작구,11,아파트,36000,59.83,398747.0,1.75,3.7,83.7,88.0,86.0,120.3488372,80.9,51383.33,0.986980769,163.3106344276932,294.908503889546,2029.6156932841827,201505,768.8917000089851
송파구,35,아파트,31000,81.75,662392.0,2.75,3.4,75.4,82.3,79.7,107.7484047,72.4,95100.0,1.191436660999998,455.0219700878768,140.17051455450738,3229.6036921316177,201301,971.1433191884004
영등포구,12,오피스텔,13000,29.57,367014.0,1.25,3.2,89.1,94.0,90.3,112.5772286,91.2,14900.0,1.554160859,816.855395638791,184.71041608843333,3144.7212074881995,201612,996.471487260071
성북구,8,아파트,25000,59.75,464356.0,2.5,3.5,79.9,86.1,83.7,109.8478066,75.7,43837.5,0.967726347,1079.1455869246843,202.21339219309738,560.3507152611627,201406,1471.2945993104452
노원구,25,아파트,40000,59.34,512274.0,0.5,3.2,107.1,104.0,103.7,119.982699,181.7,118000.0,0.665118284,544.5943959352757,150.87514851500526,1134.0830215459932,202107,2138.2178497357527
은평구,6,아파트,52500,84.99,469876.0,1.0,3.5,107.3,106.2,106.3,94.65590158,182.5,147000.0,0.679837292,437.3789496092576,134.00218442239859,1411.486047735456,202112,1456.7947526357048
노원구,31,아파트,22000,58.01,543267.0,1.5,4.1,93.8,98.1,94.4,89.53576865,107.4,33840.0,0.730990952,628.4165395822004,124.85055430390415,515.805403452099,201804,714.3512695874387
송파구,10,아파트,54000,133.29,658553.0,2.25,3.3,80.5,86.6,84.2,111.5487914,76.4,72000.0,1.191436661,119.36026168276649,459.1847446051481,3735.975552587047,201408,455.4536855956374
광진구,13,아파트,56000,136.66,351919.0,1.25,3.2,92.8,97.0,92.8,103.1332745,99.4,77500.0,1.247925049,247.04505472557733,260.4386638773698,1945.0174063064285,201710,2012.7578322234724
동대문구,14,아파트,41000,112.03,345931.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,44533.33,1.086032933,1440.05381198876,598.2195431166614,639.2431953961473,201707,1192.2514797427614
마포구,16,오피스텔,20000,32.5,366806.0,1.75,4.0,95.6,99.3,97.5,73.64705882,117.2,23800.0,1.254647924,314.157836909884,207.7126362741893,250.1370279755417,201905,1228.5290342405344
성북구,9,아파트,38000,84.96,455617.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,44030.0,0.884657978,168.97654523856562,125.82138685502234,869.1295804905252,201503,1509.1967417456651
강남구,6,아파트,78000,119.89,554870.0,2.75,2.9,75.3,82.1,79.4,109.2525068,72.1,115576.92,1.457119409,720.6075521068519,200.11868397846462,3057.379608364356,201212,605.1100609350865
영등포구,6,아파트,45000,68.28,367014.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,58275.0,1.554160859,439.05171258156287,342.01256291803804,3632.163970498262,201610,1732.0348342166194
금천구,7,오피스텔,10500,17.35,228342.0,0.5,3.1,100.4,99.3,100.2,120.7096307,151.9,12000.0,1.048278088,879.8802040980554,476.2613274658468,3114.152264132262,202008,1691.3274649660013
강동구,19,아파트,32000,59.64,425410.0,1.5,3.0,95.9,100.0,98.2,92.76470588,123.8,69551.85,0.911464838,291.4342122333884,368.7233873435699,1956.4843701880918,201908,880.4843138119495
서초구,39,아파트,43000,106.26,430021.3,3.25,3.5,73.1,79.9,77.7,106.08932480099996,78.0,162000.0,1.2124258591200017,846.7956231522104,376.3825060366506,1548.3272881826003,201201,1487.9742690245166
중랑구,16,아파트,37000,84.97,399875.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,61000.0,1.050601866,358.062797765477,304.3627910371602,2051.124821883681,201809,880.1376696038303
노원구,15,아파트,18000,49.6,580904.0,2.5,3.5,79.9,86.1,83.7,109.8478066,75.7,21325.0,0.906398023,876.471484737802,177.0745754918756,820.9469313562028,201406,1641.062830285123
용산구,11,아파트,23000,59.55,234396.64,3.25,4.2,73.6,80.4,77.8,107.00867788099993,77.7,60450.0,1.4884631921600002,456.73399351960944,143.1018690431804,916.594376513507,201202,1403.775007853335
도봉구,28,아파트,20000,73.89,348310.0,1.5,3.2,84.9,90.0,87.1,122.0035778,83.9,28466.67,0.754159342,905.798035449753,444.87808848348925,3839.86670680391,201509,949.7078913856831
강서구,5,아파트,57000,84.99,592308.0,1.5,4.0,94.1,98.2,94.6,85.1217656,107.9,89000.0,0.766884633,1762.0248127757725,300.2261729817313,1852.3782474820898,201805,353.56130454815013
구로구,10,아파트,18000,114.9,422223.38,3.25,3.3,72.7,79.5,76.5,107.32265724199996,80.1,28900.0,1.1797752166300013,999.9243490796777,208.76824379859767,1227.5795047420288,201107,364.15092002645514
금천구,1,연립다세대,26500,24.17,228299.0,0.5,4.0,105.6,103.4,102.7,109.7212165,170.8,26500.0,0.995953302,1233.3578728447435,72.7205798535914,3928.3050556084477,202104,317.6622285784314
강서구,0,아파트,30000,84.99,580630.0,1.5,3.2,84.9,90.0,87.1,122.0035778,83.9,76530.03,0.937566624,497.55822809831557,571.5967278174767,511.5504022667459,201509,933.4929396419668
광진구,17,아파트,27000,59.95,364963.0,2.5,3.1,76.8,83.2,80.8,111.1824015,73.5,36400.0,1.6598794692500027,179.60559251519712,266.5793713922947,1080.9790556460102,201306,1107.695990972309
영등포구,13,아파트,61000,84.94,367014.0,1.5,4.9,85.5,91.0,88.4,116.5921288,84.5,82142.86,1.554160859,300.5769690718663,319.7428469865999,2683.8512895799377,201602,1298.142447173977
구로구,23,아파트,26200,51.84,396843.0,1.0,3.5,107.3,106.2,106.3,94.65590158,182.5,60000.0,0.827708037,668.0031333636442,454.4446949419339,2223.1069222410165,202112,2483.6777590943575
노원구,30,아파트,20000,39.91,522235.0,0.5,3.4,102.6,101.3,100.8,128.8196959,158.1,49639.06,0.710203555,1104.823140521928,89.36198609917352,486.11889457841113,202011,1135.3796255264513
강동구,15,아파트,25000,59.98,461499.0,1.5,3.6,84.1,88.5,86.5,120.6171735,82.5,38866.67,1.131828689,602.0767467956439,136.469124413077,2766.460521325267,201507,714.093798418563
성동구,5,아파트,56228,59.99,280685.0,1.75,3.0,108.4,107.8,108.5,94.39638601,180.4,129000.0,0.7216269409999982,444.26699784845067,388.5428329681562,2019.87186480011,202205,447.1157678004423
도봉구,26,아파트,9000,46.86,356181.0,2.75,3.2,76.1,82.6,80.3,114.3446379,73.7,12000.0,0.8782385749999986,1199.8518460990665,173.16239374619613,1635.8728646508046,201304,486.802277048827
강남구,36,아파트,36000,73.26,531575.0,1.5,3.9,95.7,99.7,97.9,83.64705882,122.2,169250.0,1.327495552,994.8512624567481,227.1858778342196,4754.570771465573,201907,1313.2788366641857
강남구,5,아파트,20000,13.43,530126.0,0.75,4.2,98.5,100.1,99.4,108.3393764,135.7,24500.0,1.352069184,531.3612678606488,168.7362552282172,1466.6026775954585,202003,507.9363095784177
송파구,9,아파트,68000,84.9,662838.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,135000.0,0.80275876,300.72602850033746,395.5536802773899,4736.130533560547,202006,1028.0330619386875
도봉구,14,아파트,21000,84.97,357523.33,3.0,3.7,72.5,78.4,75.3,106.37782922399992,81.2,39855.56,0.8484595590799987,433.3034369975066,157.844349375837,1694.8261058654382,201104,1021.0576641171609
은평구,10,아파트,12504,59.8,476894.0,1.5,3.7,94.5,98.5,95.1,89.61187215,110.2,54800.0,0.736159585,1280.0479048039515,244.05598779412617,5297.730024627671,201807,1336.1181468916952
관악구,12,아파트,25000,84.96,517095.0,2.75,2.9,75.3,82.1,79.4,109.2525068,72.1,37533.33,1.2747199039999977,374.3068827849855,140.5104255398499,718.6997657948579,201212,404.4182557398221
성동구,19,아파트,24000,59.97,292786.0,2.25,3.3,80.5,86.6,84.2,111.5487914,76.4,36420.0,1.178712104,555.9863077115982,295.5696426368813,1339.5045350203663,201408,1028.41950852269
서초구,3,아파트,65000,84.4,435952.0,1.25,3.3,92.4,96.9,92.6,102.4271845,98.3,97400.0,1.057025018,5150.554206538579,1083.2390825963334,6523.760572747499,201709,600.4729800414797
노원구,15,아파트,9000,39.6,591359.51,3.25,3.2,74.5,81.1,78.3,106.08560981499996,75.2,21500.0,0.906348471759999,1268.5962414153805,198.06669113183239,1071.5626118599098,201206,907.1207566114971
중랑구,21,아파트,23000,59.91,399875.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,32250.0,1.050601866,554.463199835921,465.3049196314652,2307.0945240834526,201809,647.6091644232039
송파구,18,아파트,22000,59.91,662392.0,2.75,3.2,76.1,82.6,80.3,114.3446379,73.7,27233.33,1.191436660999998,241.02532131067102,231.51584348188862,3978.0511390400734,201304,349.37246342332986
성북구,4,아파트,19000,59.98,474472.48,3.25,3.2,74.5,81.1,78.3,104.39640626099988,75.2,42000.0,0.9599162690399994,1426.2894173108882,560.7503971129643,503.68730240712335,201206,1268.0095772413504
영등포구,5,오피스텔,21000,62.34,383940.18,3.0,4.3,72.5,78.6,74.9,108.44651546399984,81.7,26000.0,0.879547254909999,327.7440711304973,559.2290117101843,2561.088742475976,201103,1586.5049492455307
노원구,31,아파트,19000,54.59,532511.0,1.5,3.9,95.7,99.7,97.9,83.64705882,122.2,34433.33,0.772934452,954.0952346609665,162.99277624880975,1942.7393495266545,201907,2422.4318323859306
노원구,22,아파트,8500,44.1,572940.0,1.5,3.0,85.4,90.8,87.6,123.1663685,84.8,19421.43,0.887204028,301.4230322838652,170.39743759238692,1244.3554875519474,201511,2240.4496151162193
양천구,14,아파트,24000,84.96,484474.0,2.5,3.9,79.4,85.9,83.0,120.2775291,76.0,37225.0,0.945980094,501.87208175512956,379.9414382438882,877.671296941897,201403,197.54203346348314
도봉구,13,아파트,46000,134.91,341842.0,1.25,3.7,89.5,94.6,90.5,108.6054722,91.0,64540.0,0.577355199,616.9117882467255,217.8996886971244,2084.088676569299,201701,1047.4470135889094
강남구,23,아파트,90000,134.71,560257.0,1.5,3.7,85.5,90.8,88.1,119.8792487,84.3,105000.0,1.424301744,424.50228954371056,182.918536638834,5588.456687342615,201601,691.9891387087046
강서구,7,아파트,55000,59.99,569134.4,3.0,2.4,109.7,109.4,111.3,93.44484498749996,156.1,82000.0,0.6941607115499999,497.55822809831557,571.5967278174767,511.5504022667459,202210,933.4929396419668
도봉구,15,아파트,45000,118.38,341842.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,51012.5,0.577355199,623.4551069860079,391.50850279534745,2514.227031375349,201707,1574.7800002513886
강남구,16,아파트,80850,59.53,525570.0,0.75,2.6,107.2,104.1,104.1,121.2514418,185.0,195333.33,1.142804016,1056.4577481832184,233.35508833254664,2732.475323322608,202108,914.1915520642928
